id_venta,fecha,ciudad,region,canal,categoria,producto,segmento_cliente,metodo_pago,precio_unitario,cantidad,descuento,ingreso,costo,utilidad,satisfaccion,dias_envio,devuelto
V102637,2023-09-17,Tacna,Sur,App movil,Moda,Vestido Casual,Nuevo,Efectivo,134.71,2,0.068,251.1,148.18,102.92,4.0,4,False
V109255,2023-09-17,Iquitos,Oriente,Tienda fisica,Tecnologia,Audifonos ANC,Nuevo,Efectivo,617.78,1,0.042,591.83,506.58,85.25,4.0,0,False
V104740,2023-09-17,Trujillo,Norte,Tienda fisica,Hogar,Lampara LED,Nuevo,Tarjeta credito,117.19,4,0.017,460.79,314.07,146.72,4.5,0,False
V111589,2023-09-17,Cusco,Sur,Web,Moda,Vestido Casual,VIP,Tarjeta credito,103.54,1,0.195,83.35,56.95,26.4,3.5,5,False
V102326,2023-09-17,Lima,Costa,Web,Electrodomesticos,Microondas 30L,Recurrente,Billetera digital,299.97,3,0.015,886.41,701.93,184.48,3.5,8,False
V111626,2023-09-17,Trujillo,Norte,Tienda fisica,Tecnologia,"Monitor 27""",Nuevo,Tarjeta debito,864.37,1,0.0,864.37,708.78,155.59,5.0,0,False
V100535,2023-09-17,Lima,Costa,Tienda fisica,Belleza,Kit Skincare,Recurrente,Tarjeta credito,60.24,5,0.0,301.2,150.6,150.6,5.0,0,False
V108702,2023-09-18,Trujillo,Norte,Tienda fisica,Moda,Zapatillas Urbanas,Nuevo,Tarjeta debito,45.98,5,0.023,224.61,126.44,98.17,4.5,0,False
V106893,2023-09-18,Lima,Costa,App movil,Tecnologia,Laptop Pro 14,VIP,Efectivo,435.5,1,0.111,387.16,357.11,30.05,3.5,6,False
V107032,2023-09-18,Huancayo,Centro,Marketplace,Hogar,Lampara LED,Recurrente,Billetera digital,27.62,2,0.014,54.47,37.01,17.46,3.5,1,False
V102997,2023-09-18,Piura,Norte,Web,Tecnologia,Tablet Air,Recurrente,Tarjeta debito,132.12,1,0.0,132.12,108.34,23.78,4.5,2,False
V110949,2023-09-18,Chiclayo,Norte,App movil,Deportes,Colchoneta Yoga,Nuevo,Tarjeta debito,191.56,4,0.0,766.24,536.37,229.87,2.0,1,False
V109844,2023-09-18,Trujillo,Norte,Tienda fisica,Hogar,Lampara LED,Nuevo,Tarjeta credito,150.83,2,0.028,293.21,202.11,91.1,4.5,0,False
V103946,2023-09-18,Piura,Norte,Web,Tecnologia,Audifonos ANC,Recurrente,Tarjeta debito,388.88,1,0.138,335.21,318.88,16.33,4.0,8,False
V106276,2023-09-18,Trujillo,Norte,Web,Electrodomesticos,Lavadora 12kg,VIP,Efectivo,625.56,1,0.065,584.9,487.94,96.96,5.0,5,False
V105664,2023-09-18,Piura,Norte,Web,Tecnologia,"Monitor 27""",Nuevo,Tarjeta debito,162.76,5,0.027,791.83,667.32,124.51,4.0,3,False
V103651,2023-09-18,Huancayo,Centro,Tienda fisica,Hogar,Set de Ollas,Nuevo,Tarjeta credito,29.13,4,0.027,113.37,78.07,35.3,4.0,0,True
V110404,2023-09-18,Cusco,Sur,Tienda fisica,Moda,Zapatillas Urbanas,Nuevo,Billetera digital,126.76,3,0.057,358.6,209.15,149.45,3.5,0,False
V106518,2023-09-19,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,Recurrente,Efectivo,69.78,4,0.079,257.07,187.01,70.06,3.5,0,False
V108080,2023-09-19,Arequipa,Sur,Tienda fisica,Hogar,Lampara LED,Recurrente,Billetera digital,91.55,1,0.044,87.52,61.34,26.18,4.0,0,False
V111831,2023-09-19,Lima,Costa,Tienda fisica,Moda,Polo Basico,Recurrente,Tarjeta debito,192.34,5,0.0,961.7,528.94,432.76,4.5,0,False
V110135,2023-09-19,Trujillo,Norte,Web,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,600.09,1,0.113,532.28,492.07,40.21,5.0,8,False
V101663,2023-09-19,Cusco,Sur,Web,Moda,Jean Slim,VIP,Billetera digital,53.12,5,0.077,245.15,146.08,99.07,5.0,2,False
V103666,2023-09-20,Chiclayo,Norte,Web,Hogar,Organizador Modular,Recurrente,Billetera digital,172.78,4,0.021,676.61,463.05,213.56,4.5,6,False
V107409,2023-09-20,Lima,Costa,App movil,Deportes,Balon Pro,Nuevo,Tarjeta debito,235.74,1,0.062,221.12,165.02,56.1,3.5,4,False
V107330,2023-09-20,Arequipa,Sur,Marketplace,Hogar,Lampara LED,Recurrente,Tarjeta debito,104.64,1,0.0,104.64,70.11,34.53,3.0,1,False
V109393,2023-09-20,Arequipa,Sur,Web,Tecnologia,Laptop Pro 14,Nuevo,Tarjeta debito,435.64,1,0.0,435.64,357.22,78.42,5.0,7,False
V102497,2023-09-20,Tacna,Sur,Web,Electrodomesticos,Microondas 30L,Recurrente,Tarjeta debito,839.79,1,0.0,839.79,655.04,184.75,5.0,3,False
V104274,2023-09-20,Chiclayo,Norte,Tienda fisica,Electrodomesticos,Aspiradora Robot,Recurrente,Efectivo,607.88,1,0.118,536.15,474.15,62.0,3.0,0,False
V104594,2023-09-20,Lima,Costa,Tienda fisica,Moda,Jean Slim,Recurrente,Billetera digital,154.79,3,0.032,449.51,255.4,194.11,4.0,0,False
V103740,2023-09-20,Arequipa,Sur,App movil,Moda,Jean Slim,Recurrente,Tarjeta credito,61.27,3,0.108,163.96,101.1,62.86,5.0,4,False
V101762,2023-09-21,Arequipa,Sur,Tienda fisica,Electrodomesticos,Lavadora 12kg,Recurrente,Tarjeta credito,351.45,4,0.0,1405.8,1096.52,309.28,3.5,0,False
V101221,2023-09-21,Arequipa,Sur,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Billetera digital,124.98,3,0.064,350.94,251.21,99.73,4.5,0,False
V109499,2023-09-21,Arequipa,Sur,Tienda fisica,Moda,Polo Basico,Recurrente,Tarjeta debito,90.43,1,0.021,88.53,49.74,38.79,3.5,0,False
V100993,2023-09-21,Lima,Costa,Web,Tecnologia,Smartphone X,Recurrente,Efectivo,213.52,4,0.055,807.11,700.35,106.76,5.0,3,False
V106409,2023-09-21,Lima,Costa,Tienda fisica,Hogar,Lampara LED,Recurrente,Efectivo,233.04,2,0.0,466.08,312.27,153.81,4.0,0,False
V100854,2023-09-21,Iquitos,Oriente,Tienda fisica,Belleza,Perfume 100ml,Recurrente,Tarjeta debito,88.21,2,0.048,167.95,88.21,79.74,3.5,0,False
V109841,2023-09-21,Trujillo,Norte,App movil,Belleza,Secadora de Cabello,VIP,Billetera digital,71.34,1,0.167,59.43,35.67,23.76,4.5,1,False
V108803,2023-09-22,Chiclayo,Norte,Web,Hogar,Organizador Modular,Recurrente,Efectivo,86.7,2,0.0,173.4,116.18,57.22,3.5,8,False
V110182,2023-09-22,Tacna,Sur,Tienda fisica,Hogar,Juego de Sabanas,VIP,Tarjeta debito,43.24,4,0.112,153.59,115.88,37.71,4.5,0,False
V107466,2023-09-22,Arequipa,Sur,Web,Electrodomesticos,Microondas 30L,VIP,Tarjeta credito,391.63,4,0.104,1403.6,1221.89,181.71,4.5,6,False
V108334,2023-09-22,Cusco,Sur,Tienda fisica,Tecnologia,Smartphone X,Recurrente,Tarjeta debito,116.76,5,0.155,493.31,478.72,14.59,5.0,0,True
V101615,2023-09-22,Tacna,Sur,Tienda fisica,Tecnologia,Laptop Pro 14,Recurrente,Tarjeta debito,277.92,4,0.077,1026.08,911.58,114.5,5.0,0,False
V108197,2023-09-22,Chiclayo,Norte,Web,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,375.52,4,0.053,1422.47,1231.71,190.76,3.5,1,False
V111654,2023-09-22,Chiclayo,Norte,Tienda fisica,Hogar,Juego de Sabanas,VIP,Tarjeta debito,117.36,3,0.196,283.07,235.89,47.18,4.5,0,False
V103660,2023-09-22,Cusco,Sur,Marketplace,Belleza,Serum Facial,Recurrente,Tarjeta credito,75.07,3,0.04,216.2,112.6,103.6,3.5,7,False
V105127,2023-09-23,Huancayo,Centro,App movil,Hogar,Set de Ollas,Recurrente,Billetera digital,98.45,4,0.0,393.8,263.85,129.95,5.0,8,False
V108860,2023-09-23,Huancayo,Centro,Web,Electrodomesticos,Aspiradora Robot,Recurrente,Tarjeta debito,479.25,1,0.004,477.33,373.82,103.51,3.5,8,False
V102093,2023-09-23,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Billetera digital,191.97,4,0.059,722.58,514.48,208.1,4.5,0,False
V107220,2023-09-23,Arequipa,Sur,Tienda fisica,Electrodomesticos,Lavadora 12kg,Recurrente,Tarjeta debito,319.46,5,0.077,1474.31,1245.89,228.42,4.0,0,False
V110844,2023-09-24,Piura,Norte,Web,Hogar,Organizador Modular,VIP,Billetera digital,52.51,1,0.169,43.64,35.18,8.46,1.5,7,False
V104768,2023-09-24,Chiclayo,Norte,App movil,Moda,Vestido Casual,Recurrente,Tarjeta debito,95.13,5,0.0,475.65,261.61,214.04,3.5,7,False
V110551,2023-09-24,Chiclayo,Norte,Tienda fisica,Hogar,Organizador Modular,Recurrente,Tarjeta credito,282.81,5,0.094,1281.13,947.41,333.72,3.5,0,False
V108325,2023-09-24,Iquitos,Oriente,Web,Deportes,Balon Pro,Recurrente,Billetera digital,185.85,3,0.081,512.39,390.28,122.11,4.5,6,False
V109786,2023-09-24,Trujillo,Norte,Tienda fisica,Tecnologia,Tablet Air,Recurrente,Tarjeta debito,540.4,1,0.04,518.78,443.13,75.65,4.0,0,False
V107938,2023-09-24,Tacna,Sur,Marketplace,Electrodomesticos,Lavadora 12kg,Recurrente,Billetera digital,784.62,1,0.058,739.11,612.0,127.11,5.0,5,False
V101300,2023-09-24,Chiclayo,Norte,Web,Hogar,Juego de Sabanas,Nuevo,Billetera digital,165.7,3,0.105,444.9,333.06,111.84,4.5,8,False
V108157,2023-09-24,Lima,Costa,Marketplace,Hogar,Juego de Sabanas,VIP,Efectivo,239.93,2,0.057,452.51,321.51,131.0,3.5,7,False
V100070,2023-09-24,Trujillo,Norte,Tienda fisica,Hogar,Juego de Sabanas,Nuevo,Billetera digital,210.67,5,0.0,1053.35,705.74,347.61,4.5,0,False
V101366,2023-09-24,Iquitos,Oriente,Web,Moda,Zapatillas Urbanas,Recurrente,Tarjeta credito,134.45,1,0.024,131.22,73.95,57.27,4.5,8,False
V107654,2023-09-24,Huancayo,Centro,Web,Moda,Jean Slim,VIP,Tarjeta credito,69.24,1,0.108,61.76,38.08,23.68,4.0,4,False
V110024,2023-09-24,Lima,Costa,App movil,Hogar,Organizador Modular,Recurrente,Tarjeta debito,135.51,3,0.124,356.12,272.38,83.74,4.0,2,False
V110762,2023-09-24,Lima,Costa,Tienda fisica,Deportes,Balon Pro,Recurrente,Billetera digital,121.4,1,0.041,116.42,84.98,31.44,5.0,0,False
V101234,2023-09-24,Lima,Costa,Marketplace,Hogar,Juego de Sabanas,VIP,Efectivo,37.62,2,0.085,68.84,50.41,18.43,5.0,1,False
V107936,2023-09-24,Piura,Norte,Web,Moda,Polo Basico,Nuevo,Tarjeta credito,12.0,3,0.0,36.0,19.8,16.2,5.0,1,False
V104647,2023-09-25,Arequipa,Sur,Web,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta credito,389.76,2,0.077,719.5,608.03,111.47,3.5,1,True
V101979,2023-09-25,Huancayo,Centro,Tienda fisica,Belleza,Secadora de Cabello,Nuevo,Tarjeta credito,93.48,4,0.052,354.48,186.96,167.52,4.0,0,False
V107848,2023-09-25,Huancayo,Centro,Tienda fisica,Hogar,Set de Ollas,VIP,Tarjeta credito,249.04,1,0.034,240.57,166.86,73.71,5.0,0,False
V104620,2023-09-25,Iquitos,Oriente,Web,Hogar,Juego de Sabanas,Recurrente,Tarjeta credito,193.34,3,0.0,580.02,388.61,191.41,4.5,3,False
V101230,2023-09-25,Huancayo,Centro,App movil,Moda,Casaca Denim,Recurrente,Tarjeta debito,67.93,3,0.084,186.67,112.08,74.59,4.0,8,False
V102519,2023-09-25,Arequipa,Sur,Web,Hogar,Lampara LED,Nuevo,Tarjeta debito,171.46,2,0.047,326.8,229.76,97.04,3.5,1,False
V101508,2023-09-25,Cusco,Sur,Tienda fisica,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta debito,396.42,5,0.042,1898.85,1546.04,352.81,4.5,0,False
V106858,2023-09-25,Arequipa,Sur,Tienda fisica,Electrodomesticos,Refrigeradora 400L,Nuevo,Tarjeta credito,129.29,1,0.0,129.29,100.85,28.44,3.5,0,False
V104926,2023-09-26,Arequipa,Sur,Tienda fisica,Belleza,Secadora de Cabello,Nuevo,Tarjeta credito,41.16,3,0.036,119.03,61.74,57.29,4.5,0,False
V109070,2023-09-26,Lima,Costa,Tienda fisica,Deportes,Bicicleta MTB,Recurrente,Tarjeta debito,133.08,5,0.0,665.4,465.78,199.62,4.0,0,False
V111675,2023-09-26,Lima,Costa,App movil,Hogar,Lampara LED,Recurrente,Tarjeta credito,246.29,5,0.028,1196.97,825.07,371.9,4.5,3,False
V103058,2023-09-26,Cusco,Sur,Tienda fisica,Deportes,Bicicleta MTB,Recurrente,Tarjeta credito,226.98,1,0.046,216.54,158.89,57.65,4.0,0,False
V111056,2023-09-26,Piura,Norte,Web,Moda,Vestido Casual,Nuevo,Tarjeta debito,199.66,2,0.085,365.38,219.63,145.75,4.5,1,False
V107392,2023-09-26,Arequipa,Sur,Web,Moda,Polo Basico,Recurrente,Tarjeta credito,114.31,1,0.0,114.31,62.87,51.44,4.0,8,False
V106221,2023-09-26,Cusco,Sur,Tienda fisica,Hogar,Set de Ollas,VIP,Tarjeta debito,276.46,1,0.099,249.09,185.23,63.86,4.0,0,False
V101737,2023-09-26,Arequipa,Sur,Web,Moda,Casaca Denim,Recurrente,Tarjeta credito,61.42,4,0.09,223.57,135.12,88.45,3.5,1,False
V102277,2023-09-27,Lima,Costa,Tienda fisica,Tecnologia,Smartphone X,Nuevo,Tarjeta credito,455.05,1,0.0,455.05,373.14,81.91,4.0,0,False
V103637,2023-09-27,Lima,Costa,Tienda fisica,Electrodomesticos,Aspiradora Robot,Recurrente,Efectivo,549.71,1,0.07,511.23,428.77,82.46,4.5,0,True
V100790,2023-09-27,Cusco,Sur,Tienda fisica,Hogar,Set de Ollas,Nuevo,Efectivo,97.04,2,0.0,194.08,130.03,64.05,4.0,0,False
V104287,2023-09-27,Trujillo,Norte,Web,Moda,Jean Slim,Nuevo,Efectivo,50.85,2,0.095,92.04,55.94,36.1,3.5,2,False
V111869,2023-09-27,Arequipa,Sur,Tienda fisica,Moda,Polo Basico,Nuevo,Billetera digital,108.75,3,0.0,326.25,179.44,146.81,4.0,0,False
V104909,2023-09-27,Lima,Costa,App movil,Hogar,Juego de Sabanas,VIP,Billetera digital,69.14,5,0.138,297.99,231.62,66.37,4.5,8,False
V101834,2023-09-27,Chiclayo,Norte,Tienda fisica,Hogar,Set de Ollas,Nuevo,Tarjeta credito,157.29,4,0.0,629.16,421.54,207.62,5.0,0,False
V102784,2023-09-27,Arequipa,Sur,App movil,Tecnologia,Laptop Pro 14,Recurrente,Tarjeta credito,255.75,5,0.082,1173.89,1048.58,125.31,5.0,3,False
V102875,2023-09-27,Piura,Norte,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Billetera digital,312.34,1,0.0,312.34,209.27,103.07,4.5,0,False
V109788,2023-09-27,Lima,Costa,Web,Deportes,Balon Pro,Recurrente,Efectivo,73.14,1,0.074,67.73,51.2,16.53,3.5,6,False
V105378,2023-09-27,Iquitos,Oriente,Tienda fisica,Hogar,Organizador Modular,Recurrente,Efectivo,162.39,4,0.077,599.54,435.21,164.33,5.0,0,False
V101792,2023-09-27,Arequipa,Sur,Tienda fisica,Electrodomesticos,Lavadora 12kg,Nuevo,Tarjeta debito,787.02,1,0.041,754.75,613.88,140.87,4.0,0,False
V107071,2023-09-28,Chiclayo,Norte,Tienda fisica,Belleza,Perfume 100ml,Recurrente,Tarjeta credito,70.86,5,0.0,354.3,177.15,177.15,4.0,0,False
V105153,2023-09-28,Lima,Costa,Tienda fisica,Moda,Casaca Denim,Nuevo,Tarjeta debito,161.1,2,0.088,293.85,177.21,116.64,3.0,0,False
V111339,2023-09-28,Lima,Costa,Tienda fisica,Deportes,Balon Pro,Nuevo,Tarjeta credito,216.7,1,0.159,182.24,151.69,30.55,5.0,0,False
V111587,2023-09-28,Piura,Norte,Tienda fisica,Moda,Jean Slim,Recurrente,Billetera digital,70.65,3,0.017,208.35,116.57,91.78,4.5,0,False
V100481,2023-09-28,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Billetera digital,148.97,1,0.0,148.97,99.81,49.16,5.0,0,False
V106860,2023-09-28,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,Recurrente,Tarjeta credito,194.9,2,0.038,374.99,261.17,113.82,5.0,0,False
V109375,2023-09-28,Piura,Norte,Tienda fisica,Hogar,Set de Ollas,Recurrente,Tarjeta debito,250.55,4,0.077,925.03,671.47,253.56,3.5,0,False
V110324,2023-09-29,Trujillo,Norte,Web,Hogar,Juego de Sabanas,Recurrente,Efectivo,116.92,2,0.032,226.36,156.67,69.69,3.5,6,False
V104607,2023-09-29,Piura,Norte,Web,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta debito,484.24,1,0.015,476.98,377.71,99.27,5.0,2,False
V105000,2023-09-29,Piura,Norte,App movil,Moda,Casaca Denim,Nuevo,Tarjeta credito,142.14,2,0.079,261.82,156.35,105.47,5.0,7,False
V108936,2023-09-29,Lima,Costa,Web,Tecnologia,Smartphone X,Recurrente,Efectivo,122.18,1,0.0,122.18,100.19,21.99,3.0,7,False
V110960,2023-09-29,Lima,Costa,App movil,Moda,Jean Slim,Recurrente,Tarjeta credito,51.49,3,0.0,154.47,84.96,69.51,5.0,3,False
V103920,2023-09-29,Lima,Costa,App movil,Tecnologia,Laptop Pro 14,VIP,Efectivo,248.27,5,0.186,1010.46,1017.91,-7.45,4.0,5,False
V111577,2023-09-30,Lima,Costa,Web,Tecnologia,Smartphone X,Nuevo,Tarjeta credito,357.77,3,0.0,1073.31,880.11,193.2,4.0,6,False
V104224,2023-09-30,Lima,Costa,Web,Moda,Polo Basico,Nuevo,Tarjeta credito,42.1,3,0.045,120.62,69.47,51.15,4.0,8,False
V110365,2023-09-30,Iquitos,Oriente,Web,Electrodomesticos,Aspiradora Robot,Nuevo,Tarjeta credito,443.96,1,0.0,443.96,346.29,97.67,3.0,3,False
V101436,2023-09-30,Lima,Costa,Tienda fisica,Electrodomesticos,Aspiradora Robot,Recurrente,Tarjeta credito,1047.07,1,0.03,1015.66,816.71,198.95,3.5,0,False
V105380,2023-09-30,Trujillo,Norte,Marketplace,Belleza,Perfume 100ml,Recurrente,Tarjeta debito,41.34,5,0.075,191.2,103.35,87.85,4.5,2,False
V108302,2023-09-30,Lima,Costa,App movil,Moda,Vestido Casual,Nuevo,Billetera digital,131.08,1,0.034,126.62,72.09,54.53,3.0,4,False
V101096,2023-09-30,Chiclayo,Norte,Tienda fisica,Tecnologia,Audifonos ANC,Nuevo,Efectivo,405.91,1,0.0,405.91,332.85,73.06,4.5,0,False
V110189,2023-10-01,Chiclayo,Norte,Tienda fisica,Hogar,Organizador Modular,Recurrente,Tarjeta credito,90.46,3,0.051,257.54,181.82,75.72,3.0,0,False
V106523,2023-10-01,Tacna,Sur,App movil,Tecnologia,Tablet Air,Recurrente,Billetera digital,89.52,5,0.0,447.6,367.03,80.57,4.5,1,False
V105132,2023-10-01,Arequipa,Sur,App movil,Belleza,Serum Facial,VIP,Billetera digital,41.29,1,0.167,34.39,20.64,13.75,5.0,4,False
V103855,2023-10-01,Arequipa,Sur,Tienda fisica,Belleza,Serum Facial,Nuevo,Billetera digital,41.23,4,0.043,157.83,82.46,75.37,4.0,0,False
V107887,2023-10-01,Trujillo,Norte,Tienda fisica,Hogar,Organizador Modular,Recurrente,Billetera digital,111.01,5,0.002,553.94,371.88,182.06,4.0,0,False
V108917,2023-10-01,Lima,Costa,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,155.25,3,0.017,457.83,381.92,75.91,3.5,0,False
V102827,2023-10-01,Iquitos,Oriente,Tienda fisica,Tecnologia,Laptop Pro 14,Recurrente,Tarjeta debito,458.11,1,0.008,454.45,375.65,78.8,4.0,0,False
V101178,2023-10-01,Lima,Costa,Tienda fisica,Electrodomesticos,Microondas 30L,VIP,Tarjeta debito,416.4,1,0.0,416.4,324.79,91.61,4.5,0,False
V110174,2023-10-01,Huancayo,Centro,Tienda fisica,Tecnologia,Tablet Air,VIP,Tarjeta debito,509.19,1,0.214,400.22,417.54,-17.32,4.5,0,False
V110977,2023-10-01,Lima,Costa,Web,Moda,Polo Basico,Recurrente,Tarjeta debito,72.49,2,0.101,130.34,79.74,50.6,4.0,1,False
V105847,2023-10-01,Lima,Costa,App movil,Tecnologia,"Monitor 27""",VIP,Tarjeta debito,355.78,2,0.061,668.15,583.48,84.67,4.5,7,False
V104094,2023-10-01,Lima,Costa,App movil,Belleza,Perfume 100ml,VIP,Tarjeta debito,116.98,5,0.074,541.62,292.45,249.17,3.5,2,False
V101975,2023-10-01,Trujillo,Norte,Marketplace,Deportes,Bicicleta MTB,VIP,Tarjeta credito,91.94,5,0.125,402.24,321.79,80.45,4.5,5,False
V110068,2023-10-02,Chiclayo,Norte,Tienda fisica,Tecnologia,Tablet Air,VIP,Efectivo,333.11,1,0.086,304.46,273.15,31.31,4.5,0,False
V103603,2023-10-02,Lima,Costa,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,189.02,4,0.055,714.5,619.99,94.51,4.0,0,False
V109699,2023-10-02,Chiclayo,Norte,Tienda fisica,Moda,Casaca Denim,Recurrente,Tarjeta credito,132.77,5,0.071,616.72,365.12,251.6,5.0,0,False
V101721,2023-10-02,Cusco,Sur,Web,Electrodomesticos,Refrigeradora 400L,VIP,Tarjeta credito,153.68,4,0.087,561.24,479.48,81.76,4.0,1,False
V111188,2023-10-02,Lima,Costa,App movil,Moda,Zapatillas Urbanas,Recurrente,Efectivo,38.83,3,0.041,111.71,64.07,47.64,4.5,1,False
V103986,2023-10-02,Chiclayo,Norte,Tienda fisica,Hogar,Organizador Modular,Recurrente,Tarjeta debito,209.99,1,0.0,209.99,140.69,69.3,4.5,0,False
V106038,2023-10-02,Lima,Costa,Tienda fisica,Deportes,Mancuernas 10kg,Recurrente,Tarjeta debito,279.29,1,0.0,279.29,195.5,83.79,4.5,0,False
V104896,2023-10-03,Arequipa,Sur,Web,Deportes,Mancuernas 10kg,Recurrente,Billetera digital,129.61,3,0.114,344.5,272.18,72.32,4.5,2,False
V106271,2023-10-03,Huancayo,Centro,Web,Belleza,Serum Facial,Nuevo,Tarjeta debito,49.76,4,0.036,191.87,99.52,92.35,4.0,1,False
V104639,2023-10-03,Lima,Costa,App movil,Moda,Zapatillas Urbanas,VIP,Tarjeta debito,45.54,2,0.015,89.71,50.09,39.62,5.0,3,False
V106607,2023-10-03,Chiclayo,Norte,Tienda fisica,Hogar,Juego de Sabanas,VIP,Efectivo,144.67,4,0.077,534.12,387.72,146.4,5.0,0,False
V101196,2023-10-03,Lima,Costa,Tienda fisica,Deportes,Colchoneta Yoga,Nuevo,Tarjeta credito,179.33,1,0.043,171.62,125.53,46.09,2.5,0,False
V105975,2023-10-03,Lima,Costa,Web,Deportes,Mancuernas 10kg,Nuevo,Tarjeta credito,236.18,4,0.135,817.18,661.3,155.88,5.0,5,False
V107051,2023-10-03,Chiclayo,Norte,Tienda fisica,Tecnologia,Laptop Pro 14,Nuevo,Tarjeta debito,240.87,2,0.028,468.25,395.03,73.22,3.0,0,True
V107553,2023-10-03,Iquitos,Oriente,Tienda fisica,Tecnologia,Smartphone X,VIP,Tarjeta credito,433.18,1,0.047,412.82,355.21,57.61,4.0,0,False
V106846,2023-10-04,Lima,Costa,App movil,Deportes,Mancuernas 10kg,Recurrente,Efectivo,38.67,2,0.092,70.22,54.14,16.08,5.0,4,False
V103080,2023-10-04,Lima,Costa,Tienda fisica,Moda,Jean Slim,Recurrente,Tarjeta debito,191.74,5,0.026,933.77,527.29,406.48,4.0,0,False
V107231,2023-10-04,Huancayo,Centro,Marketplace,Hogar,Lampara LED,Recurrente,Tarjeta credito,177.53,5,0.056,837.94,594.73,243.21,4.5,3,False
V110985,2023-10-04,Piura,Norte,Web,Deportes,Mancuernas 10kg,Recurrente,Tarjeta debito,200.31,1,0.0,200.31,140.22,60.09,5.0,3,False
V104020,2023-10-04,Cusco,Sur,Tienda fisica,Tecnologia,Laptop Pro 14,Recurrente,Tarjeta credito,127.91,2,0.025,249.42,209.77,39.65,4.0,0,False
V104876,2023-10-04,Trujillo,Norte,Web,Hogar,Juego de Sabanas,Recurrente,Tarjeta debito,59.01,5,0.054,279.12,197.68,81.44,4.5,7,False
V111064,2023-10-04,Cusco,Sur,Tienda fisica,Tecnologia,Smartphone X,Recurrente,Efectivo,280.99,4,0.0,1123.96,921.65,202.31,5.0,0,False
V102830,2023-10-04,Chiclayo,Norte,Marketplace,Moda,Polo Basico,Recurrente,Tarjeta credito,44.91,3,0.065,125.97,74.1,51.87,5.0,1,False
V103790,2023-10-04,Tacna,Sur,Tienda fisica,Hogar,Lampara LED,Recurrente,Tarjeta debito,131.18,5,0.0,655.9,439.45,216.45,4.0,0,False
V102464,2023-10-04,Chiclayo,Norte,Tienda fisica,Hogar,Set de Ollas,VIP,Tarjeta credito,69.31,1,0.217,54.27,46.44,7.83,5.0,0,False
V102885,2023-10-04,Huancayo,Centro,App movil,Hogar,Set de Ollas,Recurrente,Billetera digital,119.63,4,0.069,445.5,320.61,124.89,4.0,1,False
V111315,2023-10-05,Lima,Costa,Tienda fisica,Moda,Zapatillas Urbanas,Recurrente,Tarjeta credito,127.82,1,0.016,125.77,70.3,55.47,4.5,0,False
V111769,2023-10-05,Arequipa,Sur,Marketplace,Belleza,Serum Facial,Nuevo,Tarjeta credito,92.17,5,0.0,460.85,230.42,230.43,3.5,6,False
V107651,2023-10-05,Cusco,Sur,Web,Electrodomesticos,Lavadora 12kg,VIP,Billetera digital,217.16,1,0.126,189.8,169.38,20.42,3.5,6,False
V109093,2023-10-05,Huancayo,Centro,Web,Hogar,Lampara LED,Nuevo,Tarjeta credito,21.04,1,0.097,19.0,14.1,4.9,3.5,8,True
V102941,2023-10-05,Lima,Costa,Tienda fisica,Belleza,Perfume 100ml,Nuevo,Tarjeta credito,89.76,4,0.047,342.17,179.52,162.65,4.0,0,False
V109094,2023-10-05,Lima,Costa,App movil,Moda,Polo Basico,Recurrente,Tarjeta credito,107.35,3,0.067,300.47,177.13,123.34,4.5,8,False
V108606,2023-10-05,Lima,Costa,Web,Moda,Jean Slim,Recurrente,Tarjeta credito,101.11,1,0.036,97.47,55.61,41.86,3.0,6,False
V106684,2023-10-05,Lima,Costa,Tienda fisica,Belleza,Perfume 100ml,Nuevo,Tarjeta credito,53.9,5,0.032,260.88,134.75,126.13,5.0,0,False
V108163,2023-10-05,Trujillo,Norte,Tienda fisica,Hogar,Juego de Sabanas,Nuevo,Efectivo,253.59,3,0.009,753.92,509.72,244.2,4.0,0,False
V101810,2023-10-05,Lima,Costa,Tienda fisica,Tecnologia,Tablet Air,VIP,Efectivo,279.3,2,0.138,481.51,458.05,23.46,5.0,0,False
V111456,2023-10-06,Arequipa,Sur,Tienda fisica,Moda,Vestido Casual,Recurrente,Billetera digital,59.25,4,0.08,218.04,130.35,87.69,4.5,0,False
V105075,2023-10-06,Trujillo,Norte,Tienda fisica,Moda,Jean Slim,Nuevo,Billetera digital,101.96,3,0.071,284.16,168.23,115.93,4.5,0,False
